ID,DATETIME,rho,X
100009724,2021-02-09 04:00:00,ENTITY02,96
100009725,2021-02-09 05:00:00,ENTITY02,48
100009726,2021-02-09 06:00:00,ENTITY02,39
100009727,2021-02-09 07:00:00,ENTITY02,28
100009728,2021-02-09 08:00:00,ENTITY02,4
100009729,2021-02-09 09:00:00,ENTITY02,89
100009730,2021-02-09 10:00:00,ENTITY02,8
100009731,2021-02-09 11:00:00,ENTITY02,57
100009732,2021-02-09 12:00:00,ENTITY02,97
100009733,2021-02-09 13:00:00,ENTITY02,84
100009734,2021-02-09 14:00:00,ENTITY02,54
100009735,2021-02-09 15:00:00,ENTITY02,69
100009736,2021-02-09 16:00:00,ENTITY02,85
100009737,2021-02-09 17:00:00,ENTITY02,49
100009738,2021-02-09 18:00:00,ENTITY02,48
100009739,2021-02-09 19:00:00,ENTITY02,18
100009740,2021-02-09 20:00:00,ENTITY02,80
100009741,2021-02-09 21:00:00,ENTITY02,32
100009742,2021-02-09 22:00:00,ENTITY02,24
100009743,2021-02-09 23:00:00,ENTITY02,21
100009744,2021-02-10 00:00:00,ENTITY02,56
100009745,2021-02-10 01:00:00,ENTITY02,52
100009746,2021-02-10 02:00:00,ENTITY02,80
100009747,2021-02-10 03:00:00,ENTITY02,4
100009748,2021-02-10 04:00:00,ENTITY02,36
100009749,2021-02-10 05:00:00,ENTITY02,7
100009750,2021-02-10 06:00:00,ENTITY02,95
100009751,2021-02-10 07:00:00,ENTITY02,20
100009752,2021-02-10 08:00:00,ENTITY02,69
100009753,2021-02-10 09:00:00,ENTITY02,56
100009754,2021-02-10 10:00:00,ENTITY02,28
100009755,2021-02-10 11:00:00,ENTITY02,10
100009756,2021-02-10 12:00:00,ENTITY02,15
100009757,2021-02-10 13:00:00,ENTITY02,93
100009758,2021-02-10 14:00:00,ENTITY02,47
100009759,2021-02-10 15:00:00,ENTITY02,97
100009760,2021-02-10 16:00:00,ENTITY02,77
100009761,2021-02-10 17:00:00,ENTITY02,56
100009762,2021-02-10 18:00:00,ENTITY02,39
100009763,2021-02-10 19:00:00,ENTITY02,36
100009764,2021-02-10 20:00:00,ENTITY02,45
100009765,2021-02-10 21:00:00,ENTITY02,36
100009766,2021-02-10 22:00:00,ENTITY02,46
100009767,2021-02-10 23:00:00,ENTITY02,96
100009768,2021-02-11 00:00:00,ENTITY02,74
100009769,2021-02-11 01:00:00,ENTITY02,0
100009770,2021-02-11 02:00:00,ENTITY02,16
100009771,2021-02-11 03:00:00,ENTITY02,65
100009772,2021-02-11 04:00:00,ENTITY02,99
100009773,2021-02-11 05:00:00,ENTITY02,11
100009774,2021-02-11 06:00:00,ENTITY02,46
100009775,2021-02-11 07:00:00,ENTITY02,89
100009776,2021-02-11 08:00:00,ENTITY02,93
100009777,2021-02-11 09:00:00,ENTITY02,63
100009778,2021-02-11 10:00:00,ENTITY02,59
100009779,2021-02-11 11:00:00,ENTITY02,95
100009780,2021-02-11 12:00:00,ENTITY02,45
100009781,2021-02-11 13:00:00,ENTITY02,77
100009782,2021-02-11 14:00:00,ENTITY02,61
100009783,2021-02-11 15:00:00,ENTITY02,42
100009784,2021-02-11 16:00:00,ENTITY02,98
100009785,2021-02-11 17:00:00,ENTITY02,71
100009786,2021-02-11 18:00:00,ENTITY02,60
100009787,2021-02-11 19:00:00,ENTITY02,56
100009788,2021-02-11 20:00:00,ENTITY02,30
100009789,2021-02-11 21:00:00,ENTITY02,50
100009790,2021-02-11 22:00:00,ENTITY02,77
100009791,2021-02-11 23:00:00,ENTITY02,23
100009792,2021-02-12 00:00:00,ENTITY02,39
100009793,2021-02-12 01:00:00,ENTITY02,5
100009794,2021-02-12 02:00:00,ENTITY02,3
100009795,2021-02-12 03:00:00,ENTITY02,8
100009796,2021-02-12 04:00:00,ENTITY02,16
100009797,2021-02-12 05:00:00,ENTITY02,37
100009798,2021-02-12 06:00:00,ENTITY02,88
100009799,2021-02-12 07:00:00,ENTITY02,0
100009800,2021-02-12 08:00:00,ENTITY02,46
100009801,2021-02-12 09:00:00,ENTITY02,82
100009802,2021-02-12 10:00:00,ENTITY02,55
100009803,2021-02-12 11:00:00,ENTITY02,92
100009804,2021-02-12 12:00:00,ENTITY02,67
100009805,2021-02-12 13:00:00,ENTITY02,66
100009806,2021-02-12 14:00:00,ENTITY02,91
100009807,2021-02-12 15:00:00,ENTITY02,36
100009808,2021-02-12 16:00:00,ENTITY02,23
100009809,2021-02-12 17:00:00,ENTITY02,57
100009810,2021-02-12 18:00:00,ENTITY02,61
100009811,2021-02-12 19:00:00,ENTITY02,44
100009812,2021-02-12 20:00:00,ENTITY02,35
100009813,2021-02-12 21:00:00,ENTITY02,45
100009814,2021-02-12 22:00:00,ENTITY02,2
100009815,2021-02-12 23:00:00,ENTITY02,38
100009816,2021-02-13 00:00:00,ENTITY02,61
100009817,2021-02-13 01:00:00,ENTITY02,73
100009818,2021-02-13 02:00:00,ENTITY02,63
100009819,2021-02-13 03:00:00,ENTITY02,76
100009820,2021-02-13 04:00:00,ENTITY02,56
100009821,2021-02-13 05:00:00,ENTITY02,55
100009822,2021-02-13 06:00:00,ENTITY02,90
100009823,2021-02-13 07:00:00,ENTITY02,80
100009824,2021-02-13 08:00:00,ENTITY02,84
100009825,2021-02-13 09:00:00,ENTITY02,33
100009826,2021-02-13 10:00:00,ENTITY02,26
100009827,2021-02-13 11:00:00,ENTITY02,83
100009828,2021-02-13 12:00:00,ENTITY02,2
100009829,2021-02-13 13:00:00,ENTITY02,67
100009830,2021-02-13 14:00:00,ENTITY02,77
100009831,2021-02-13 15:00:00,ENTITY02,7
100009832,2021-02-13 16:00:00,ENTITY02,28
100009833,2021-02-13 17:00:00,ENTITY02,38
100009834,2021-02-13 18:00:00,ENTITY02,46
100009835,2021-02-13 19:00:00,ENTITY02,34
100009836,2021-02-13 20:00:00,ENTITY02,79
100009837,2021-02-13 21:00:00,ENTITY02,24
100009838,2021-02-13 22:00:00,ENTITY02,64
100009839,2021-02-13 23:00:00,ENTITY02,39
100009840,2021-02-14 00:00:00,ENTITY02,6
100009841,2021-02-14 01:00:00,ENTITY02,5
100009842,2021-02-14 02:00:00,ENTITY02,86
100009843,2021-02-14 03:00:00,ENTITY02,15
100009844,2021-02-14 04:00:00,ENTITY02,5
100009845,2021-02-14 05:00:00,ENTITY02,21
100009846,2021-02-14 06:00:00,ENTITY02,76
100009847,2021-02-14 07:00:00,ENTITY02,93
100009848,2021-02-14 08:00:00,ENTITY02,14
100009849,2021-02-14 09:00:00,ENTITY02,62
100009850,2021-02-14 10:00:00,ENTITY02,42
100009851,2021-02-14 11:00:00,ENTITY02,59
100009852,2021-02-14 12:00:00,ENTITY02,76
100009853,2021-02-14 13:00:00,ENTITY02,91
100009854,2021-02-14 14:00:00,ENTITY02,81
100009855,2021-02-14 15:00:00,ENTITY02,80
100009856,2021-02-14 16:00:00,ENTITY02,77
100009857,2021-02-14 17:00:00,ENTITY02,0
100009858,2021-02-14 18:00:00,ENTITY02,56
100009859,2021-02-14 19:00:00,ENTITY02,30
100009860,2021-02-14 20:00:00,ENTITY02,96
100009861,2021-02-14 21:00:00,ENTITY02,65
100009862,2021-02-14 22:00:00,ENTITY02,7
100009863,2021-02-14 23:00:00,ENTITY02,39
100009864,2021-02-15 00:00:00,ENTITY02,54
100009865,2021-02-15 01:00:00,ENTITY02,63
100009866,2021-02-15 02:00:00,ENTITY02,90
100009867,2021-02-15 03:00:00,ENTITY02,93
100009868,2021-02-15 04:00:00,ENTITY02,9
100009869,2021-02-15 05:00:00,ENTITY02,63
100009870,2021-02-15 06:00:00,ENTITY02,17
100009871,2021-02-15 07:00:00,ENTITY02,49
100009872,2021-02-15 08:00:00,ENTITY02,4
100009873,2021-02-15 09:00:00,ENTITY02,23
100009874,2021-02-15 10:00:00,ENTITY02,19
100009875,2021-02-15 11:00:00,ENTITY02,75
100009876,2021-02-15 12:00:00,ENTITY02,8
100009877,2021-02-15 13:00:00,ENTITY02,16
100009878,2021-02-15 14:00:00,ENTITY02,3
100009879,2021-02-15 15:00:00,ENTITY02,19
100009880,2021-02-15 16:00:00,ENTITY02,96
100009881,2021-02-15 17:00:00,ENTITY02,59
100009882,2021-02-15 18:00:00,ENTITY02,60
100009883,2021-02-15 19:00:00,ENTITY02,23
100009884,2021-02-15 20:00:00,ENTITY02,98
100009885,2021-02-15 21:00:00,ENTITY02,84
100009886,2021-02-15 22:00:00,ENTITY02,83
100009887,2021-02-15 23:00:00,ENTITY02,19
100009888,2021-02-16 00:00:00,ENTITY02,79
100009889,2021-02-16 01:00:00,ENTITY02,43
100009890,2021-02-16 02:00:00,ENTITY02,66
100009891,2021-02-16 03:00:00,ENTITY02,46
100009892,2021-02-16 04:00:00,ENTITY02,92
100009893,2021-02-16 05:00:00,ENTITY02,31
100009894,2021-02-16 06:00:00,ENTITY02,92
100009895,2021-02-16 07:00:00,ENTITY02,89
100009896,2021-02-16 08:00:00,ENTITY02,30
100009897,2021-02-16 09:00:00,ENTITY02,26
100009898,2021-02-16 10:00:00,ENTITY02,26
100009899,2021-02-16 11:00:00,ENTITY02,97
100009900,2021-02-16 12:00:00,ENTITY02,79
100009901,2021-02-16 13:00:00,ENTITY02,22
100009902,2021-02-16 14:00:00,ENTITY02,38
100009903,2021-02-16 15:00:00,ENTITY02,97
100009904,2021-02-16 16:00:00,ENTITY02,44
100009905,2021-02-16 17:00:00,ENTITY02,62
100009906,2021-02-16 18:00:00,ENTITY02,61
100009907,2021-02-16 19:00:00,ENTITY02,91
100009908,2021-02-16 20:00:00,ENTITY02,1
100009909,2021-02-16 21:00:00,ENTITY02,80
100009910,2021-02-16 22:00:00,ENTITY02,45
100009911,2021-02-16 23:00:00,ENTITY02,69
100009912,2021-02-17 00:00:00,ENTITY02,23
100009913,2021-02-17 01:00:00,ENTITY02,47
100009914,2021-02-17 02:00:00,ENTITY02,23
100009915,2021-02-17 03:00:00,ENTITY02,83
100009916,2021-02-17 04:00:00,ENTITY02,40
100009917,2021-02-17 05:00:00,ENTITY02,73
100009918,2021-02-17 06:00:00,ENTITY02,30
100009919,2021-02-17 07:00:00,ENTITY02,42
100009920,2021-02-17 08:00:00,ENTITY02,76
100009921,2021-02-17 09:00:00,ENTITY02,12
100009922,2021-02-17 10:00:00,ENTITY02,50
100009923,2021-02-17 11:00:00,ENTITY02,24
100009924,2021-02-17 12:00:00,ENTITY02,15
100009925,2021-02-17 13:00:00,ENTITY02,54
100009926,2021-02-17 14:00:00,ENTITY02,13
100009927,2021-02-17 15:00:00,ENTITY02,20
100009928,2021-02-17 16:00:00,ENTITY02,1
100009929,2021-02-17 17:00:00,ENTITY02,20
100009930,2021-02-17 18:00:00,ENTITY02,24
100009931,2021-02-17 19:00:00,ENTITY02,86
100009932,2021-02-17 20:00:00,ENTITY02,38
100009933,2021-02-17 21:00:00,ENTITY02,72
100009934,2021-02-17 22:00:00,ENTITY02,4
100009935,2021-02-17 23:00:00,ENTITY02,46
100009936,2021-02-18 00:00:00,ENTITY02,41
100009937,2021-02-18 01:00:00,ENTITY02,58
100009938,2021-02-18 02:00:00,ENTITY02,23
100009939,2021-02-18 03:00:00,ENTITY02,43
100009940,2021-02-18 04:00:00,ENTITY02,27
100009941,2021-02-18 05:00:00,ENTITY02,19
100009942,2021-02-18 06:00:00,ENTITY02,71
100009943,2021-02-18 07:00:00,ENTITY02,61
100009944,2021-02-18 08:00:00,ENTITY02,60
100009945,2021-02-18 09:00:00,ENTITY02,28
100009946,2021-02-18 10:00:00,ENTITY02,38
100009947,2021-02-18 11:00:00,ENTITY02,95
100009948,2021-02-18 12:00:00,ENTITY02,78
100009949,2021-02-18 13:00:00,ENTITY02,45
100009950,2021-02-18 14:00:00,ENTITY02,57
100009951,2021-02-18 15:00:00,ENTITY02,82
100009952,2021-02-18 16:00:00,ENTITY02,74
100009953,2021-02-18 17:00:00,ENTITY02,62
100009954,2021-02-18 18:00:00,ENTITY02,28
100009955,2021-02-18 19:00:00,ENTITY02,91
100009956,2021-02-18 20:00:00,ENTITY02,80
100009957,2021-02-18 21:00:00,ENTITY02,73
100009958,2021-02-18 22:00:00,ENTITY02,97
100009959,2021-02-18 23:00:00,ENTITY02,92
100009960,2021-02-19 00:00:00,ENTITY02,82
100009961,2021-02-19 01:00:00,ENTITY02,30
100009962,2021-02-19 02:00:00,ENTITY02,56
100009963,2021-02-19 03:00:00,ENTITY02,25
100009964,2021-02-19 04:00:00,ENTITY02,91
100009965,2021-02-19 05:00:00,ENTITY02,91
100009966,2021-02-19 06:00:00,ENTITY02,32
100009967,2021-02-19 07:00:00,ENTITY02,62
100009968,2021-02-19 08:00:00,ENTITY02,71
100009969,2021-02-19 09:00:00,ENTITY02,51
100009970,2021-02-19 10:00:00,ENTITY02,51
100009971,2021-02-19 11:00:00,ENTITY02,68
100009972,2021-02-19 12:00:00,ENTITY02,77
100009973,2021-02-19 13:00:00,ENTITY02,14
100009974,2021-02-19 14:00:00,ENTITY02,74
100009975,2021-02-19 15:00:00,ENTITY02,8
100009976,2021-02-19 16:00:00,ENTITY02,29
100009977,2021-02-19 17:00:00,ENTITY02,1
100009978,2021-02-19 18:00:00,ENTITY02,80
100009979,2021-02-19 19:00:00,ENTITY02,4
100009980,2021-02-19 20:00:00,ENTITY02,13
100009981,2021-02-19 21:00:00,ENTITY02,27
100009982,2021-02-19 22:00:00,ENTITY02,18
100009983,2021-02-19 23:00:00,ENTITY02,54
100009984,2021-02-20 00:00:00,ENTITY02,4
100009985,2021-02-20 01:00:00,ENTITY02,28
100009986,2021-02-20 02:00:00,ENTITY02,28
100009987,2021-02-20 03:00:00,ENTITY02,12
100009988,2021-02-20 04:00:00,ENTITY02,76
100009989,2021-02-20 05:00:00,ENTITY02,89
100009990,2021-02-20 06:00:00,ENTITY02,93
100009991,2021-02-20 07:00:00,ENTITY02,3
100009992,2021-02-20 08:00:00,ENTITY02,67
100009993,2021-02-20 09:00:00,ENTITY02,83
100009994,2021-02-20 10:00:00,ENTITY02,26
100009995,2021-02-20 11:00:00,ENTITY02,56
100009996,2021-02-20 12:00:00,ENTITY02,73
100009997,2021-02-20 13:00:00,ENTITY02,31
100009998,2021-02-20 14:00:00,ENTITY02,44
100009999,2021-02-20 15:00:00,ENTITY02,36
100010000,2021-02-20 16:00:00,ENTITY02,47
100010001,2021-02-20 17:00:00,ENTITY02,38
100010002,2021-02-20 18:00:00,ENTITY02,72
100010003,2021-02-20 19:00:00,ENTITY02,85
100010004,2021-02-20 20:00:00,ENTITY02,45
100010005,2021-02-20 21:00:00,ENTITY02,51
100010006,2021-02-20 22:00:00,ENTITY02,42
100010007,2021-02-20 23:00:00,ENTITY02,53
100010008,2021-02-21 00:00:00,ENTITY02,28
100010009,2021-02-21 01:00:00,ENTITY02,29
100010010,2021-02-21 02:00:00,ENTITY02,65
100010011,2021-02-21 03:00:00,ENTITY02,73
100010012,2021-02-21 04:00:00,ENTITY02,13
100010013,2021-02-21 05:00:00,ENTITY02,3
100010014,2021-02-21 06:00:00,ENTITY02,37
100010015,2021-02-21 07:00:00,ENTITY02,32
100010016,2021-02-21 08:00:00,ENTITY02,62
100010017,2021-02-21 09:00:00,ENTITY02,5
100010018,2021-02-21 10:00:00,ENTITY02,44
100010019,2021-02-21 11:00:00,ENTITY02,23
100010020,2021-02-21 12:00:00,ENTITY02,55
100010021,2021-02-21 13:00:00,ENTITY02,70
100010022,2021-02-21 14:00:00,ENTITY02,39
100010023,2021-02-21 15:00:00,ENTITY02,94
100010024,2021-02-21 16:00:00,ENTITY02,26
100010025,2021-02-21 17:00:00,ENTITY02,72
100010026,2021-02-21 18:00:00,ENTITY02,26
100010027,2021-02-21 19:00:00,ENTITY02,97
100010028,2021-02-21 20:00:00,ENTITY02,21
100010029,2021-02-21 21:00:00,ENTITY02,48
100010030,2021-02-21 22:00:00,ENTITY02,6
100010031,2021-02-21 23:00:00,ENTITY02,89
100010032,2021-02-22 00:00:00,ENTITY02,27
100010033,2021-02-22 01:00:00,ENTITY02,96
100010034,2021-02-22 02:00:00,ENTITY02,81
100010035,2021-02-22 03:00:00,ENTITY02,26
100010036,2021-02-22 04:00:00,ENTITY02,14
100010037,2021-02-22 05:00:00,ENTITY02,54
100010038,2021-02-22 06:00:00,ENTITY02,13
100010039,2021-02-22 07:00:00,ENTITY02,96
100010040,2021-02-22 08:00:00,ENTITY02,85
100010041,2021-02-22 09:00:00,ENTITY02,40
100010042,2021-02-22 10:00:00,ENTITY02,11
100010043,2021-02-22 11:00:00,ENTITY02,32
100010044,2021-02-22 12:00:00,ENTITY02,69
100010045,2021-02-22 13:00:00,ENTITY02,85
100010046,2021-02-22 14:00:00,ENTITY02,25
100010047,2021-02-22 15:00:00,ENTITY02,72
100010048,2021-02-22 16:00:00,ENTITY02,5
100010049,2021-02-22 17:00:00,ENTITY02,86
100010050,2021-02-22 18:00:00,ENTITY02,24
100010051,2021-02-22 19:00:00,ENTITY02,56
100010052,2021-02-22 20:00:00,ENTITY02,83
100010053,2021-02-22 21:00:00,ENTITY02,94
100010054,2021-02-22 22:00:00,ENTITY02,44
100010055,2021-02-22 23:00:00,ENTITY02,82
100010056,2021-02-23 00:00:00,ENTITY02,44
100010057,2021-02-23 01:00:00,ENTITY02,29
100010058,2021-02-23 02:00:00,ENTITY02,9
100010059,2021-02-23 03:00:00,ENTITY02,73
100010060,2021-02-23 04:00:00,ENTITY02,29
100010061,2021-02-23 05:00:00,ENTITY02,55
100010062,2021-02-23 06:00:00,ENTITY02,65
100010063,2021-02-23 07:00:00,ENTITY02,10
100010064,2021-02-23 08:00:00,ENTITY02,54
100010065,2021-02-23 09:00:00,ENTITY02,42
100010066,2021-02-23 10:00:00,ENTITY02,87
100010067,2021-02-23 11:00:00,ENTITY02,26
100010068,2021-02-23 12:00:00,ENTITY02,71
100010069,2021-02-23 13:00:00,ENTITY02,76
100010070,2021-02-23 14:00:00,ENTITY02,52
100010071,2021-02-23 15:00:00,ENTITY02,89
100010072,2021-02-23 16:00:00,ENTITY02,35
100010073,2021-02-23 17:00:00,ENTITY02,82
100010074,2021-02-23 18:00:00,ENTITY02,2
100010075,2021-02-23 19:00:00,ENTITY02,93
100010076,2021-02-23 20:00:00,ENTITY02,64
100010077,2021-02-23 21:00:00,ENTITY02,38
100010078,2021-02-23 22:00:00,ENTITY02,84
100010079,2021-02-23 23:00:00,ENTITY02,34
100010080,2021-02-24 00:00:00,ENTITY02,96
100010081,2021-02-24 01:00:00,ENTITY02,6
100010082,2021-02-24 02:00:00,ENTITY02,84
100010083,2021-02-24 03:00:00,ENTITY02,27
100010084,2021-02-24 04:00:00,ENTITY02,95
100010085,2021-02-24 05:00:00,ENTITY02,8
100010086,2021-02-24 06:00:00,ENTITY02,43
100010087,2021-02-24 07:00:00,ENTITY02,47
100010088,2021-02-24 08:00:00,ENTITY02,10
100010089,2021-02-24 09:00:00,ENTITY02,67
100010090,2021-02-24 10:00:00,ENTITY02,13
100010091,2021-02-24 11:00:00,ENTITY02,99
100010092,2021-02-24 12:00:00,ENTITY02,52
100010093,2021-02-24 13:00:00,ENTITY02,57
100010094,2021-02-24 14:00:00,ENTITY02,62
100010095,2021-02-24 15:00:00,ENTITY02,73
100010096,2021-02-24 16:00:00,ENTITY02,63
100010097,2021-02-24 17:00:00,ENTITY02,8
100010098,2021-02-24 18:00:00,ENTITY02,46
100010099,2021-02-24 19:00:00,ENTITY02,86
100010100,2021-02-24 20:00:00,ENTITY02,20
100010101,2021-02-24 21:00:00,ENTITY02,70
100010102,2021-02-24 22:00:00,ENTITY02,20
100010103,2021-02-24 23:00:00,ENTITY02,93
100010104,2021-02-25 00:00:00,ENTITY02,16
100010105,2021-02-25 01:00:00,ENTITY02,37
100010106,2021-02-25 02:00:00,ENTITY02,53
100010107,2021-02-25 03:00:00,ENTITY02,86
100010108,2021-02-25 04:00:00,ENTITY02,71
100010109,2021-02-25 05:00:00,ENTITY02,93
100010110,2021-02-25 06:00:00,ENTITY02,11
100010111,2021-02-25 07:00:00,ENTITY02,34
100010112,2021-02-25 08:00:00,ENTITY02,97
100010113,2021-02-25 09:00:00,ENTITY02,52
100010114,2021-02-25 10:00:00,ENTITY02,86
100010115,2021-02-25 11:00:00,ENTITY02,31
100010116,2021-02-25 12:00:00,ENTITY02,98
100010117,2021-02-25 13:00:00,ENTITY02,98
100010118,2021-02-25 14:00:00,ENTITY02,50
100010119,2021-02-25 15:00:00,ENTITY02,8
100010120,2021-02-25 16:00:00,ENTITY02,95
100010121,2021-02-25 17:00:00,ENTITY02,20
100010122,2021-02-25 18:00:00,ENTITY02,88
100010123,2021-02-25 19:00:00,ENTITY02,23
100010124,2021-02-25 20:00:00,ENTITY02,61
100010125,2021-02-25 21:00:00,ENTITY02,33
100010126,2021-02-25 22:00:00,ENTITY02,34
100010127,2021-02-25 23:00:00,ENTITY02,82
100010128,2021-02-26 00:00:00,ENTITY02,74
100010129,2021-02-26 01:00:00,ENTITY02,24
100010130,2021-02-26 02:00:00,ENTITY02,2
100010131,2021-02-26 03:00:00,ENTITY02,74
100010132,2021-02-26 04:00:00,ENTITY02,1
100010133,2021-02-26 05:00:00,ENTITY02,31
100010134,2021-02-26 06:00:00,ENTITY02,57
100010135,2021-02-26 07:00:00,ENTITY02,42
100010136,2021-02-26 08:00:00,ENTITY02,44
100010137,2021-02-26 09:00:00,ENTITY02,35
100010138,2021-02-26 10:00:00,ENTITY02,44
100010139,2021-02-26 11:00:00,ENTITY02,24
100010140,2021-02-26 12:00:00,ENTITY02,31
100010141,2021-02-26 13:00:00,ENTITY02,75
100010142,2021-02-26 14:00:00,ENTITY02,42
100010143,2021-02-26 15:00:00,ENTITY02,65
100010144,2021-02-26 16:00:00,ENTITY02,72
100010145,2021-02-26 17:00:00,ENTITY02,44
100010146,2021-02-26 18:00:00,ENTITY02,51
100010147,2021-02-26 19:00:00,ENTITY02,2
100010148,2021-02-26 20:00:00,ENTITY02,24
100010149,2021-02-26 21:00:00,ENTITY02,66
100010150,2021-02-26 22:00:00,ENTITY02,52
100010151,2021-02-26 23:00:00,ENTITY02,28
100010152,2021-02-27 00:00:00,ENTITY02,99
100010153,2021-02-27 01:00:00,ENTITY02,78
100010154,2021-02-27 02:00:00,ENTITY02,20
100010155,2021-02-27 03:00:00,ENTITY02,27
100010156,2021-02-27 04:00:00,ENTITY02,74
100010157,2021-02-27 05:00:00,ENTITY02,83
100010158,2021-02-27 06:00:00,ENTITY02,78
100010159,2021-02-27 07:00:00,ENTITY02,61
100010160,2021-02-27 08:00:00,ENTITY02,3
100010161,2021-02-27 09:00:00,ENTITY02,82
100010162,2021-02-27 10:00:00,ENTITY02,45
100010163,2021-02-27 11:00:00,ENTITY02,30
100010164,2021-02-27 12:00:00,ENTITY02,33
100010165,2021-02-27 13:00:00,ENTITY02,1
100010166,2021-02-27 14:00:00,ENTITY02,85
100010167,2021-02-27 15:00:00,ENTITY02,22
100010168,2021-02-27 16:00:00,ENTITY02,36
100010169,2021-02-27 17:00:00,ENTITY02,87
100010170,2021-02-27 18:00:00,ENTITY02,11
100010171,2021-02-27 19:00:00,ENTITY02,11
100010172,2021-02-27 20:00:00,ENTITY02,67
100010173,2021-02-27 21:00:00,ENTITY02,24
100010174,2021-02-27 22:00:00,ENTITY02,79
100010175,2021-02-27 23:00:00,ENTITY02,45
100010176,2021-02-28 00:00:00,ENTITY02,40
100010177,2021-02-28 01:00:00,ENTITY02,28
100010178,2021-02-28 02:00:00,ENTITY02,91
100010179,2021-02-28 03:00:00,ENTITY02,79
100010180,2021-02-28 04:00:00,ENTITY02,65
100010181,2021-02-28 05:00:00,ENTITY02,77
100010182,2021-02-28 06:00:00,ENTITY02,25
100010183,2021-02-28 07:00:00,ENTITY02,74
100010184,2021-02-28 08:00:00,ENTITY02,46
100010185,2021-02-28 09:00:00,ENTITY02,34
100010186,2021-02-28 10:00:00,ENTITY02,48
100010187,2021-02-28 11:00:00,ENTITY02,78
100010188,2021-02-28 12:00:00,ENTITY02,69
100010189,2021-02-28 13:00:00,ENTITY02,84
100010190,2021-02-28 14:00:00,ENTITY02,42
100010191,2021-02-28 15:00:00,ENTITY02,62
100010192,2021-02-28 16:00:00,ENTITY02,30
100010193,2021-02-28 17:00:00,ENTITY02,32
100010194,2021-02-28 18:00:00,ENTITY02,59
100010195,2021-02-28 19:00:00,ENTITY02,12
100010196,2021-02-28 20:00:00,ENTITY02,34
100010197,2021-02-28 21:00:00,ENTITY02,78
100010198,2021-02-28 22:00:00,ENTITY02,16
100010199,2021-02-28 23:00:00,ENTITY02,2
100010200,2021-03-01 00:00:00,ENTITY02,29
100010201,2021-03-01 01:00:00,ENTITY02,76
100010202,2021-03-01 02:00:00,ENTITY02,54
100010203,2021-03-01 03:00:00,ENTITY02,77
100010204,2021-03-01 04:00:00,ENTITY02,61
100010205,2021-03-01 05:00:00,ENTITY02,34
100010206,2021-03-01 06:00:00,ENTITY02,97
100010207,2021-03-01 07:00:00,ENTITY02,16
100010208,2021-03-01 08:00:00,ENTITY02,46
100010209,2021-03-01 09:00:00,ENTITY02,46
100010210,2021-03-01 10:00:00,ENTITY02,97
100010211,2021-03-01 11:00:00,ENTITY02,46
100010212,2021-03-01 12:00:00,ENTITY02,39
100010213,2021-03-01 13:00:00,ENTITY02,86
100010214,2021-03-01 14:00:00,ENTITY02,49
100010215,2021-03-01 15:00:00,ENTITY02,68
100010216,2021-03-01 16:00:00,ENTITY02,66
100010217,2021-03-01 17:00:00,ENTITY02,94
100010218,2021-03-01 18:00:00,ENTITY02,47
100010219,2021-03-01 19:00:00,ENTITY02,42
100010220,2021-03-01 20:00:00,ENTITY02,98
100010221,2021-03-01 21:00:00,ENTITY02,28
100010222,2021-03-01 22:00:00,ENTITY02,83
100010223,2021-03-01 23:00:00,ENTITY02,17
100010224,2021-03-02 00:00:00,ENTITY02,37
100010225,2021-03-02 01:00:00,ENTITY02,76
100010226,2021-03-02 02:00:00,ENTITY02,1
100010227,2021-03-02 03:00:00,ENTITY02,56
100010228,2021-03-02 04:00:00,ENTITY02,67
100010229,2021-03-02 05:00:00,ENTITY02,45
100010230,2021-03-02 06:00:00,ENTITY02,46
100010231,2021-03-02 07:00:00,ENTITY02,4
100010232,2021-03-02 08:00:00,ENTITY02,45
100010233,2021-03-02 09:00:00,ENTITY02,95
100010234,2021-03-02 10:00:00,ENTITY02,35
100010235,2021-03-02 11:00:00,ENTITY02,6
100010236,2021-03-02 12:00:00,ENTITY02,57
100010237,2021-03-02 13:00:00,ENTITY02,69
100010238,2021-03-02 14:00:00,ENTITY02,67
100010239,2021-03-02 15:00:00,ENTITY02,10
100010240,2021-03-02 16:00:00,ENTITY02,75
100010241,2021-03-02 17:00:00,ENTITY02,4
100010242,2021-03-02 18:00:00,ENTITY02,63
100010243,2021-03-02 19:00:00,ENTITY02,9
100010244,2021-03-02 20:00:00,ENTITY02,79
100010245,2021-03-02 21:00:00,ENTITY02,28
100010246,2021-03-02 22:00:00,ENTITY02,87
100010247,2021-03-02 23:00:00,ENTITY02,80
100010248,2021-03-03 00:00:00,ENTITY02,81
100010249,2021-03-03 01:00:00,ENTITY02,33
100010250,2021-03-03 02:00:00,ENTITY02,68
100010251,2021-03-03 03:00:00,ENTITY02,69
100010252,2021-03-03 04:00:00,ENTITY02,37
100010253,2021-03-03 05:00:00,ENTITY02,55
100010254,2021-03-03 06:00:00,ENTITY02,14
100010255,2021-03-03 07:00:00,ENTITY02,29
100010256,2021-03-03 08:00:00,ENTITY02,33
100010257,2021-03-03 09:00:00,ENTITY02,70
100010258,2021-03-03 10:00:00,ENTITY02,10
100010259,2021-03-03 11:00:00,ENTITY02,80
100010260,2021-03-03 12:00:00,ENTITY02,43
